2016-03-25
2006-01-03,null,sh600608,3.49,3.4,3.41,3.46,3.46,3.46,0,0.0,0.0,0.0,0.026,0.0146
2006-01-04,null,sh600608,3.53,3.44,3.47,3.53,3.46,3.53,3223000,0.019,-28.908192,1.326421,0.026,0.0172
2006-01-05,null,sh600608,3.66,3.54,3.55,3.6,3.53,3.6,7944900,0.046835,-29.481441,1.352724,0.0339,0.014
2006-01-06,null,sh600608,3.63,3.54,3.6,3.59,3.6,3.59,3742100,0.022059,-29.399542,1.348966,0.0249,-0.0027
2006-01-09,null,sh600608,3.68,3.56,3.61,3.63,3.59,3.63,2977100,0.01755,-29.727112,1.363996,0.0334,0.0055
2006-01-10,null,sh600608,3.65,3.56,3.65,3.61,3.63,3.61,1993400,0.011751,-29.563314,1.35648,0.0247,-0.0109
2006-01-11,null,sh600608,3.59,3.49,3.59,3.52,3.61,3.52,2589900,0.015267,-28.826271,1.322662,0.0277,-0.0194
2006-01-12,null,sh600608,3.68,3.48,3.5,3.67,3.52,3.67,4829000,0.028467,-30.054674,1.379026,0.0568,0.0485
2006-01-13,null,sh600608,3.79,3.66,3.72,3.72,3.67,3.72,6490700,0.038262,-30.46414,1.397814,0.0354,0.0
2006-01-16,null,sh600608,3.75,3.57,3.74,3.58,3.72,3.58,2377000,0.014012,-29.317652,1.345208,0.0483,-0.0427
2006-01-17,null,sh600608,3.6,3.54,3.57,3.56,3.58,3.56,1752500,0.010331,-29.153854,1.337693,0.0167,-0.0028
2006-01-18,null,sh600608,3.73,3.55,3.56,3.69,3.56,3.69,2855300,0.016832,-30.218466,1.386541,0.0505,0.0365
2006-01-19,null,sh600608,3.75,3.61,3.69,3.72,3.69,3.72,3624500,0.021366,-30.464142,1.397814,0.0379,0.0081
2006-01-20,null,sh600608,3.88,3.65,3.7,3.82,3.72,3.82,6387500,0.037654,-31.28308,1.43539,0.0618,0.0324
2006-01-23,null,sh600608,3.81,3.71,3.8,3.75,3.82,3.75,3471300,0.020463,-30.709818,1.409086,0.0261,-0.0131
2006-01-24,null,sh600608,3.8,3.69,3.75,3.75,3.75,3.75,3168700,0.018679,-30.709818,1.409086,0.0293,0.0
2006-01-25,null,sh600608,3.62,3.38,3.58,3.38,3.75,3.38,5534800,0.032628,-27.679771,1.270056,0.064,-0.0558
2006-01-26,null,sh600608,3.62,3.38,3.58,3.38,3.38,3.38,0,0.0,0.0,0.0,0.071,-0.0558
2006-01-27,null,sh600608,3.62,3.38,3.58,3.38,3.38,3.38,0,0.0,0.0,0.0,0.071,-0.0558
2006-01-30,null,sh600608,3.62,3.38,3.58,3.38,3.38,3.38,0,0.0,0.0,0.0,0.071,-0.0558
2006-01-31,null,sh600608,3.62,3.38,3.58,3.38,3.38,3.38,0,0.0,0.0,0.0,0.071,-0.0558
2006-02-01,null,sh600608,3.62,3.38,3.58,3.38,3.38,3.38,0,0.0,0.0,0.0,0.071,-0.0558
2006-02-02,null,sh600608,3.62,3.38,3.58,3.38,3.38,3.38,0,0.0,0.0,0.0,0.071,-0.0558
2006-02-03,null,sh600608,3.62,3.38,3.58,3.38,3.38,3.38,0,0.0,0.0,0.0,0.071,-0.0558
2006-02-06,null,sh600608,3.41,3.29,3.32,3.4,3.38,3.4,3545100,0.020898,-27.843552,1.277571,0.0355,0.024
2006-02-07,null,sh600608,3.48,3.36,3.41,3.47,3.4,3.47,4325600,0.025499,-28.416796,1.303873,0.0352,0.0175
2006-02-08,null,sh600608,3.48,3.41,3.46,3.48,3.47,3.48,2355900,0.013888,-28.498693,1.307631,0.0201,0.0057
2006-02-09,null,sh600608,3.51,3.41,3.5,3.43,3.48,3.43,2452600,0.014458,-28.089224,1.288843,0.0287,-0.0199
2006-02-10,null,sh600608,3.55,3.43,3.43,3.55,3.43,3.55,3630800,0.021404,-29.071924,1.333933,0.0349,0.0349
