2016-03-25
2006-01-03,null,sh600247,2.75,2.66,2.70001,2.67,2.67,2.24121,0,0.0,0.0,0.0,0.0337,-0.0111
2006-01-04,null,sh600247,2.71999,2.63,2.67,2.69,2.67,2.258,2976300,0.013803,23.927044,1.823542,0.0337,0.0074
2006-01-05,null,sh600247,2.71999,2.65,2.71,2.70001,2.69,2.2664,3326800,0.015429,24.01598,1.83032,0.026,-0.0036
2006-01-06,null,sh600247,2.73,2.66,2.70001,2.70001,2.70001,2.2664,4575500,0.021219,24.01598,1.83032,0.0259,0.0
2006-01-09,null,sh600247,2.71999,2.66,2.71999,2.71999,2.70001,2.28318,4569100,0.02119,24.193867,1.843877,0.0222,0.0
2006-01-10,null,sh600247,2.79,2.67,2.71,2.79,2.71999,2.34195,6093000,0.028257,24.816496,1.891329,0.0441,0.0295
2006-01-11,null,sh600247,2.79,2.68,2.79,2.69,2.79,2.258,3718300,0.017244,23.927023,1.82354,0.0394,-0.0358
2006-01-12,null,sh600247,2.75,2.66,2.70001,2.74,2.69,2.29997,5136300,0.02382,24.371756,1.857435,0.0334,0.0148
2006-01-13,null,sh600247,2.77,2.71,2.75,2.73,2.74,2.29158,5186300,0.024052,24.282799,1.850655,0.0218,-0.0072
2006-01-16,null,sh600247,2.74,2.65,2.73,2.66,2.73,2.23282,3265600,0.015145,23.660164,1.803202,0.0329,-0.0256
2006-01-17,null,sh600247,2.66,2.59001,2.65,2.60999,2.66,2.19085,3614800,0.016764,23.215422,1.769307,0.0263,-0.015
2006-01-18,null,sh600247,2.67,2.58,2.6,2.66,2.60999,2.23282,3365000,0.015606,23.66016,1.803202,0.0344,0.023
2006-01-19,null,sh600247,2.69,2.62,2.67,2.65,2.66,2.22442,3461600,0.016054,23.571222,1.796424,0.0263,-0.0074
2006-01-20,null,sh600247,2.67,2.58,2.65,2.6,2.65,2.18246,3905100,0.01811,23.12648,1.762529,0.0339,-0.0188
2006-01-23,null,sh600247,2.6,2.53,2.6,2.57,2.6,2.15728,4105300,0.019039,22.859648,1.742193,0.0269,-0.0115
2006-01-24,null,sh600247,2.62,2.53,2.57,2.59001,2.57,2.17407,4154100,0.019265,23.03754,1.755751,0.035,0.0077
2006-01-25,null,sh600247,2.62,2.57,2.57,2.6,2.59001,2.18246,3172800,0.014714,23.126488,1.76253,0.0193,0.0116
