2016-04-08
2006-01-23,G综超,sh600361,,超市,9.22,8.89,9.19,8.91,9.22,1826892,1.6458872E7,0.0149,1.9222,26.5012,0.5314881,1.09593E9,2.237709078E9,0.0357,-0.0304
2006-01-24,G综超,sh600361,,超市,9.1,8.68,8.9,9.02,8.91,1278432,1.1284704E7,0.0104,1.9459,26.8284,0.5314881,1.10946E9,2.265335116E9,0.0471,0.0134
2006-01-25,G综超,sh600361,,超市,9.27,8.82,8.9,8.85,9.02,988523,8838960.0,0.008,1.9092,26.3227,0.5314881,1.08855E9,2.22264033E9,0.0498,-0.0056
2006-02-06,G综超,sh600361,,超市,9.74,8.83,8.83,9.56,8.85,2772987,2.5863732E7,0.0225,2.0624,28.4345,0.5314881,1.17588E9,2.400953848E9,0.1028,0.0826
2006-02-07,G综超,sh600361,,超市,9.89,9.42,9.56,9.83,9.56,2954135,2.8486302E7,0.024,2.1206,29.2376,0.5314881,1.20909E9,2.468763214E9,0.0491,0.0282
2006-02-08,G综超,sh600361,,超市,9.79,9.44,9.77,9.46,9.83,982717,9398908.0,0.008,2.0408,28.1371,0.5314881,1.16358E9,2.375839268E9,0.0356,-0.0317
2006-02-09,G综超,sh600361,,超市,9.62,9.36,9.4,9.37,9.46,1281438,1.2156362E7,0.0104,2.0214,27.8694,0.5314881,1.15251E9,2.353236146E9,0.0274,-0.0031
2006-02-10,G综超,sh600361,,超市,9.49,9.18,9.4,9.33,9.37,924460,8581842.0,0.0075,2.0128,27.7504,0.5314881,1.14759E9,2.343190314E9,0.033,-0.0074
2006-02-13,G综超,sh600361,,超市,10.04,9.33,9.39,9.97,9.33,3499276,3.4437756E7,0.0284,2.1508,29.654,0.5314881,1.22631E9,2.503923626E9,0.076,0.0617
2006-02-14,G综超,sh600361,,超市,10.15,9.8,9.96,10.1,9.97,2893057,2.907998E7,0.0235,2.1789,30.0406,0.5314881,1.2423E9,2.53657258E9,0.0351,0.014
2006-02-15,G综超,sh600361,,超市,10.02,9.73,10.0,9.85,10.1,1574345,1.5485088E7,0.0128,2.1249,29.2971,0.5314881,1.21155E9,2.47378613E9,0.0287,-0.015
2006-02-16,G综超,sh600361,,超市,9.81,9.35,9.81,9.5,9.85,1134315,1.0794006E7,0.0092,2.0494,28.2561,0.5314881,1.1685E9,2.3858851E9,0.0467,-0.0316
2006-02-17,G综超,sh600361,,超市,9.6,9.24,9.4,9.25,9.5,1511313,1.414096E7,0.0123,1.9955,27.5125,0.5314881,1.13775E9,2.32309865E9,0.0378,-0.0159
2006-02-20,G综超,sh600361,,超市,9.5,8.85,9.26,8.9,9.25,3036325,2.7456258E7,0.0247,1.92,26.4715,0.5314881,1.0947E9,2.23519762E9,0.0702,-0.0388
2006-02-21,G综超,sh600361,,超市,9.68,8.95,8.95,9.5,8.9,2511163,2.3231498E7,0.0204,2.0494,28.2561,0.5314881,1.1685E9,2.3858851E9,0.082,0.0614
2006-02-22,G综超,sh600361,,超市,9.72,9.44,9.45,9.45,9.5,1079930,1.0341299E7,0.0088,2.0386,28.1073,0.5314881,1.16235E9,2.37332781E9,0.0294,0.0
2006-02-23,G综超,sh600361,,超市,9.55,9.24,9.49,9.33,9.45,2296135,2.1538662E7,0.0187,2.0128,27.7504,0.5314881,1.14759E9,2.343190314E9,0.0328,-0.0168
2006-02-24,G综超,sh600361,,超市,9.61,9.3,9.32,9.54,9.33,1729468,1.6544712E7,0.0141,2.0581,28.375,0.5314881,1.17342E9,2.395930932E9,0.0332,0.0236
2006-02-27,G综超,sh600361,,超市,10.02,9.6,9.6,9.89,9.54,3045011,3.0115236E7,0.0248,2.1336,29.416,0.5314881,1.21647E9,2.483831962E9,0.044,0.0302
2006-02-28,G综超,sh600361,,超市,9.97,9.7,9.95,9.88,9.89,1725949,1.7034504E7,0.014,2.1314,29.3863,0.5314881,1.21524E9,2.481320504E9,0.0273,-0.007
2006-03-01,G综超,sh600361,,超市,10.25,9.72,9.81,10.2,9.88,4064887,4.0711344E7,0.033,2.2004,30.3381,0.5314881,1.2546E9,2.56168716E9,0.0536,0.0397
2006-03-02,G综超,sh600361,,超市,10.79,10.02,10.16,10.66,10.2,6258567,6.6273932E7,0.0509,2.2997,31.7063,0.5314881,1.31118E9,2.677214228E9,0.0754,0.0492
2006-03-03,G综超,sh600361,,超市,10.84,10.47,10.5,10.83,10.66,2841361,3.0331988E7,0.0231,2.3364,32.2119,0.5314881,1.33209E9,2.719909014E9,0.0347,0.0314
2006-03-06,G综超,sh600361,,超市,10.88,10.56,10.82,10.61,10.83,1028558,1.097285E7,0.0084,2.2889,31.5575,0.5314881,1.30503E9,2.664656938E9,0.0295,-0.0194
2006-03-07,G综超,sh600361,,超市,10.6,10.05,10.6,10.15,10.61,2069382,2.103895E7,0.0168,2.1897,30.1894,0.5314881,1.24845E9,2.54912987E9,0.0518,-0.0424
2006-03-08,G综超,sh600361,,超市,10.5,10.05,10.05,10.46,10.15,4266690,4.3950512E7,0.0347,2.2565,31.1114,0.5314881,1.28658E9,2.626985068E9,0.0443,0.0407
2006-03-09,G综超,sh600361,,超市,10.73,10.29,10.29,10.65,10.46,1039536,1.1035774E7,0.0085,2.2975,31.6765,0.5314881,1.30995E9,2.67470277E9,0.042,0.0349
2006-03-10,G综超,sh600361,,超市,10.78,10.12,10.65,10.43,10.65,2526265,2.6335448E7,0.0205,2.2501,31.0222,0.5314881,1.28289E9,2.619450694E9,0.0619,-0.0206
2006-03-13,G综超,sh600361,,超市,10.8,10.31,10.45,10.67,10.43,1197463,1.2706164E7,0.0097,2.3018,31.736,0.5314881,1.31241E9,2.679725686E9,0.0469,0.021
2006-03-14,G综超,sh600361,,超市,11.18,10.54,10.69,11.15,10.67,3439889,3.803714E7,0.028,2.4054,33.1637,0.5314881,1.37145E9,2.80027567E9,0.0599,0.043
2006-03-15,G综超,sh600361,,超市,11.3,11.0,11.1,11.27,11.15,1755127,1.9643288E7,0.0143,2.4313,33.5206,0.5314881,1.38621E9,2.830413166E9,0.0269,0.0153
2006-03-16,G综超,sh600361,,超市,11.41,11.1,11.3,11.19,11.27,2747451,3.0946636E7,0.0223,2.414,33.2827,0.5314881,1.37637E9,2.810321502E9,0.0275,-0.0097
2006-03-17,G综超,sh600361,,超市,11.3,11.06,11.19,11.15,11.19,890890,9923229.0,0.0072,2.4054,33.1637,0.5314881,1.37145E9,2.80027567E9,0.0214,-0.0035
2006-03-20,G综超,sh600361,,超市,11.36,11.0,11.15,11.33,11.15,515024,5796383.0,0.0042,2.4442,33.6991,0.5314881,1.39359E9,2.845481914E9,0.0322,0.0161
2006-03-21,G综超,sh600361,,超市,11.5,11.07,11.35,11.46,11.33,2394864,2.6771938E7,0.0195,2.4723,34.0857,0.5314881,1.40958E9,2.878130868E9,0.0379,0.0096
2006-03-22,G综超,sh600361,,超市,11.91,11.3,11.44,11.8,11.46,1410095,1.6468377E7,0.0115,2.5456,35.097,0.5314881,1.4514E9,2.96352044E9,0.0532,0.0314
2006-03-23,G综超,sh600361,,超市,11.95,11.61,11.81,11.77,11.8,717897,8440912.0,0.0058,2.5391,35.0078,0.5314881,1.44771E9,2.955986066E9,0.0288,-0.0033
2006-03-24,G综超,sh600361,,超市,11.88,11.65,11.77,11.88,11.77,612010,7223603.0,0.005,2.5629,35.3349,0.5314881,1.46124E9,2.983612104E9,0.0195,0.0093
2006-03-27,G综超,sh600361,,超市,11.95,11.12,11.88,11.43,11.88,3369476,3.8345068E7,0.0274,2.4658,33.9965,0.5314881,1.40589E9,2.870596494E9,0.0698,-0.0378
2006-03-28,G综超,sh600361,,超市,12.27,11.55,11.8,12.23,11.43,5728127,6.9344528E7,0.0466,2.6384,23.6069,0.5314881,1.50429E9,3.071513134E9,0.0629,0.0364
2006-03-29,G综超,sh600361,,超市,12.58,12.08,12.23,12.38,12.23,1891264,2.3364288E7,0.0154,2.6707,23.8965,0.5314881,1.52274E9,3.109185004E9,0.0408,0.0122
2006-03-30,G综超,sh600361,,超市,12.41,11.98,12.35,12.01,12.38,2105954,2.5525124E7,0.0171,2.5909,23.1823,0.5314881,1.47723E9,3.016261058E9,0.0347,-0.0275
2006-03-31,G综超,sh600361,,超市,12.21,11.8,11.9,12.07,12.01,1887499,2.2650396E7,0.0153,2.6039,23.2981,0.5314881,1.48461E9,3.031329806E9,0.0341,0.0142
2006-04-03,G综超,sh600361,,超市,12.55,12.0,12.06,12.4,12.07,1463221,1.8141872E7,0.0119,2.675,23.9351,0.5314881,1.5252E9,3.11420792E9,0.0455,0.0281
2006-04-04,G综超,sh600361,,超市,12.98,12.41,12.55,12.78,12.4,2162379,2.7282964E7,0.0176,2.757,24.6686,0.5314881,1.57194E9,3.209643324E9,0.0459,0.0183
2006-04-05,G综超,sh600361,,超市,13.22,12.45,12.7,13.03,12.78,2960713,3.8541376E7,0.0241,2.811,25.1511,0.5314881,1.60269E9,3.272429774E9,0.0602,0.0259
2006-04-06,G综超,sh600361,,超市,13.09,12.8,13.0,12.94,13.03,1602245,2.073077E7,0.013,2.7915,24.9774,0.5314881,1.59162E9,3.249826652E9,0.0222,-0.0046
2006-04-07,G综超,sh600361,,超市,13.36,12.91,12.91,13.01,12.94,1071101,1.3945211E7,0.0087,2.8066,25.1125,0.5314881,1.60023E9,3.267406858E9,0.0347,0.0077
2006-04-10,G综超,sh600361,,超市,13.0,12.58,13.0,12.89,13.01,1605264,2.046372E7,0.0131,2.7808,24.8809,0.5314881,1.58547E9,3.237269362E9,0.0322,-0.0084
2006-04-11,G综超,sh600361,,超市,13.34,12.65,12.93,13.24,12.89,2007851,2.6193624E7,0.0163,2.8563,25.5565,0.5314881,1.62852E9,3.325170392E9,0.0535,0.0239
2006-04-12,G综超,sh600361,,超市,13.3,12.9,13.21,13.29,13.24,1138753,1.4870033E7,0.0093,2.867,25.653,0.5314881,1.63467E9,3.337727682E9,0.0302,0.006
2006-04-13,G综超,sh600361,,超市,13.29,12.32,13.29,12.5,13.29,2194550,2.8126012E7,0.0178,2.6966,24.1281,0.5314881,1.5375E9,3.1393225E9,0.0729,-0.0594
2006-04-14,G综超,sh600361,,超市,13.08,12.3,12.4,13.06,12.5,2141220,2.7489276E7,0.0174,2.8174,25.209,0.5314881,1.60638E9,3.279964148E9,0.0623,0.0532
2006-04-17,G综超,sh600361,,超市,13.06,12.65,13.0,12.99,13.06,1693680,2.1656416E7,0.0138,2.8023,25.0739,0.5314881,1.59777E9,3.262383942E9,0.0313,-7.0E-4
2006-04-18,G综超,sh600361,,超市,12.89,12.52,12.88,12.76,12.99,1204348,1.5304391E7,0.0098,2.7527,24.63,0.5314881,1.56948E9,3.204620408E9,0.0284,-0.0093
2006-04-19,G综超,sh600361,,超市,12.85,12.36,12.7,12.75,12.76,3787644,4.7250316E7,0.0308,2.7506,24.6107,0.5314881,1.56825E9,3.20210895E9,0.0384,0.0039
2006-04-20,G综超,sh600361,,超市,12.84,12.05,12.61,12.11,12.75,2298890,2.821941E7,0.0187,2.6125,23.3753,0.5314881,1.48953E9,3.041375638E9,0.0619,-0.0396
2006-04-21,G综超,sh600361,,超市,12.55,11.63,12.1,12.49,12.11,5365986,6.6032104E7,0.0436,2.6945,24.1088,0.5314881,1.53627E9,3.136811042E9,0.0759,0.0322
2006-04-24,G综超,sh600361,,超市,13.09,11.95,12.46,12.83,12.49,5431632,6.848084E7,0.0442,2.7678,24.7651,0.5314881,1.57809E9,3.222200614E9,0.0912,0.0296
2006-04-25,G综超,sh600361,,超市,14.11,12.56,12.83,13.8,12.83,3376055,4.5457756E7,0.0274,2.9771,26.6374,0.5314881,1.6974E9,3.46581204E9,0.1208,0.0756
2006-04-26,G综超,sh600361,,超市,14.8,13.8,13.8,14.46,13.8,6241925,9.0343464E7,0.0507,3.1195,27.9114,0.5314881,1.77858E9,3.631568268E9,0.0724,0.0478
2006-04-27,G综超,sh600361,,超市,0.0,0.0,0.0,14.46,14.46,0,0.0,0.0,3.1195,27.9114,0.5314881,1.77858E9,3.631568268E9,0.0,0.0
2006-04-28,G综超,sh600361,,超市,15.91,13.13,14.45,15.58,14.46,5344933,8.2575648E7,0.0435,3.3611,30.0733,0.5314881,1.91634E9,3.912851564E9,0.1922,0.0782
2006-05-08,G综超,sh600361,,超市,17.14,15.6,16.3,17.14,15.58,2880614,4.8400284E7,0.0234,3.6976,33.0845,0.5314881,2.10822E9,4.304639012E9,0.0988,0.0515
2006-05-09,G综超,sh600361,,超市,18.47,17.4,17.4,17.81,17.14,2050443,3.6664672E7,0.0167,3.8421,34.3777,0.5314881,2.19063E9,4.472906698E9,0.0624,0.0235
2006-05-10,G综超,sh600361,,超市,0.0,0.0,0.0,17.81,17.81,0,0.0,0.0,3.8421,34.3777,0.5314881,2.19063E9,4.472906698E9,0.0,0.0
2006-05-11,G综超,sh600361,,超市,0.0,0.0,0.0,17.81,17.81,0,0.0,0.0,3.8421,34.3777,0.5314881,2.19063E9,4.472906698E9,0.0,0.0
2006-05-12,G综超,sh600361,,超市,0.0,0.0,0.0,17.81,17.81,0,0.0,0.0,3.8421,34.3777,0.5314881,2.19063E9,4.472906698E9,0.0,0.0
2006-05-15,G综超,sh600361,,超市,19.59,19.59,19.59,19.59,17.81,135730,2658951.0,0.0011,4.2261,37.8136,0.5314881,2.40957E9,4.919946222E9,0.0,0.0
2006-05-16,G综超,sh600361,,超市,21.55,18.4,21.55,18.49,19.59,4817420,9.4219936E7,0.0392,3.9888,35.6903,0.5314881,2.27427E9,4.643685842E9,0.1607,-0.1419
2006-05-17,G综超,sh600361,,超市,14.8,12.8,14.22,13.2,14.22,4918926,6.6335928E7,0.0308,2.8476,33.1231,0.691084,2.11068E9,4.309661928E9,0.1406,-0.0717
2006-05-18,G综超,sh600361,,超市,14.52,13.2,13.21,14.52,13.2,4477707,6.2983748E7,0.028,3.1324,41.6179,0.691084,2.321748E9,5.4149315E9,0.1,0.0991
2006-05-19,G综超,sh600361,,超市,15.97,14.52,15.08,15.95,14.52,4826653,7.4423632E7,0.0302,3.4409,45.7166,0.691084,2.550405E9,5.9482204E9,0.0998,0.0576
2006-05-22,G综超,sh600361,,超市,16.53,14.9,15.95,15.78,15.95,7617218,1.20149128E8,0.0476,3.4042,45.2294,0.691084,2.523222E9,5.884822E9,0.1021,-0.0106
2006-05-23,G综超,sh600361,,超市,15.6,14.2,15.6,14.94,15.78,3672616,5.4540928E7,0.023,3.223,42.8217,0.691084,2.388906E9,5.571562E9,0.0887,-0.0423
2006-05-24,G综超,sh600361,,超市,15.48,14.2,15.12,14.67,14.94,2536403,3.7574604E7,0.0159,3.1648,42.0479,0.691084,2.345733E9,5.470871E9,0.0856,-0.0297
2006-05-25,G综超,sh600361,,超市,16.14,14.58,14.58,15.71,14.67,4225651,6.5412688E7,0.0264,3.3891,45.0287,0.691084,2.512029E9,5.8587172E9,0.1063,0.0775
2006-05-26,G综超,sh600361,,超市,16.39,15.45,15.75,16.31,15.71,2092214,3.3221706E7,0.0131,3.5186,46.7485,0.691084,2.607969E9,6.0824745E9,0.0598,0.0355
2006-05-29,G综超,sh600361,,超市,16.4,15.75,16.28,16.3,16.31,2880666,4.647276E7,0.018,3.5164,46.7198,0.691084,2.60637E9,6.0787456E9,0.0398,0.0012
2006-05-30,G综超,sh600361,,超市,16.3,15.8,16.0,15.94,16.3,2281028,3.6481452E7,0.0143,3.4387,45.688,0.691084,2.548806E9,5.944491E9,0.0306,-0.0037
2006-05-31,G综超,sh600361,,超市,16.35,15.45,15.93,16.24,15.94,2129911,3.4069396E7,0.0133,3.5035,46.5479,0.691084,2.596776E9,6.0563697E9,0.0564,0.0194
2006-06-01,G综超,sh600361,,超市,16.45,15.85,16.1,16.27,16.24,2363228,3.8122056E7,0.0148,3.5099,46.6338,0.691084,2.601573E9,6.0675574E9,0.0369,0.0105
2006-06-02,G综超,sh600361,,超市,17.9,16.37,16.4,17.03,16.27,3811581,6.5809832E7,0.0238,3.6739,48.8122,0.691084,2.723097E9,6.3509837E9,0.094,0.0384
2006-06-05,G综超,sh600361,,超市,18.19,17.03,17.03,17.6,17.03,2041904,3.6015392E7,0.0128,3.7968,50.446,0.691084,2.81424E9,6.5635533E9,0.0681,0.0334
2006-06-06,G综超,sh600361,,超市,17.97,16.77,17.46,17.05,17.6,3400472,5.8425952E7,0.0213,3.6782,48.8695,0.691084,2.726295E9,6.3584425E9,0.0681,-0.0234
2006-06-07,G综超,sh600361,,超市,17.08,15.35,17.08,15.35,17.05,3119180,4.905104E7,0.0195,3.3115,43.9969,0.691084,2.454465E9,5.7244626E9,0.1014,-0.1012
2006-06-08,G综超,sh600361,,超市,15.35,14.7,15.05,15.09,15.35,2620283,3.912532E7,0.0164,3.2554,43.2517,0.691084,2.412891E9,5.6275011E9,0.0423,0.0026
2006-06-09,G综超,sh600361,,超市,15.86,14.78,14.99,15.57,15.09,4225824,6.4699228E7,0.0264,3.3589,44.6275,0.691084,2.489643E9,5.806507E9,0.0715,0.0386
2006-06-12,G综超,sh600361,,超市,17.13,15.31,15.52,17.13,15.57,4668155,7.8456784E7,0.0292,3.6954,49.0988,0.691084,2.739087E9,6.3882767E9,0.1168,0.1037
2006-06-13,G综超,sh600361,,超市,17.8,16.98,17.13,17.1,17.13,2246497,3.8969208E7,0.014,3.689,49.0128,0.691084,2.73429E9,6.377089E9,0.0478,-0.0017
2006-06-14,G综超,sh600361,,超市,17.09,16.52,17.0,16.99,17.1,2355738,3.9776736E7,0.0147,3.6652,48.6975,0.691084,2.716701E9,6.3360666E9,0.0333,-5.0E-4
2006-06-15,G综超,sh600361,,超市,17.79,16.86,17.29,17.15,16.99,1622812,2.7891514E7,0.0101,3.6998,49.1561,0.691084,2.742285E9,6.395735E9,0.0547,-0.008
2006-06-16,G综超,sh600361,,超市,17.74,16.91,17.15,17.53,17.15,2016885,3.5097488E7,0.0126,3.7817,50.2453,0.691084,2.803047E9,6.5374484E9,0.0483,0.0221
2006-06-19,G综超,sh600361,,超市,0.0,0.0,0.0,17.53,17.53,0,0.0,0.0,3.7817,50.2453,0.691084,2.803047E9,6.5374484E9,0.0,0.0
2006-06-20,G综超,sh600361,,超市,18.2,17.05,17.86,17.3,17.53,2084377,3.6561064E7,0.013,3.7321,49.5861,0.691084,2.76627E9,6.4516746E9,0.0656,-0.0313
2006-06-21,G综超,sh600361,,超市,17.39,16.7,17.2,16.87,17.3,1795510,3.0309822E7,0.0112,3.6394,48.3536,0.691084,2.697513E9,6.2913152E9,0.0398,-0.0191
2006-06-22,G综超,sh600361,,超市,17.19,16.7,16.87,16.9,16.87,849477,1.4414251E7,0.0053,3.6458,48.4396,0.691084,2.70231E9,6.3025029E9,0.029,0.0017
2006-06-23,G综超,sh600361,,超市,17.19,16.22,16.81,17.0,16.9,1827608,3.0399416E7,0.0114,3.6674,48.7262,0.691084,2.7183E9,6.339795856E9,0.0573,0.0113
2006-06-26,G综超,sh600361,,超市,17.15,16.71,17.05,16.8,17.0,2206578,3.7211396E7,0.0138,3.6243,48.153,0.691084,2.68632E9,6.2652099E9,0.0258,-0.0146
2006-06-27,G综超,sh600361,,超市,18.25,16.72,16.8,18.09,16.8,3699300,6.5997468E7,0.0231,3.9025,51.8504,0.691084,2.892591E9,6.7462886E9,0.091,0.0767
2006-06-28,G综超,sh600361,,超市,18.78,17.7,18.09,18.4,18.09,2381957,4.3280932E7,0.0149,3.9694,52.739,0.691084,2.94216E9,6.8618967E9,0.0597,0.0171
2006-06-29,G综超,sh600361,,超市,18.55,17.92,18.4,18.51,18.4,2457325,4.4525048E7,0.0154,3.9932,53.0542,0.691084,2.959749E9,6.9029187E9,0.0342,0.0059
2006-06-30,G综超,sh600361,,超市,18.7,17.91,18.51,18.06,18.51,2358987,4.2796628E7,0.0148,3.8961,51.7644,0.691084,2.887794E9,6.7351009E9,0.0426,-0.0243
2006-07-03,G综超,sh600361,,超市,17.95,17.25,17.94,17.48,18.06,2978174,5.2349248E7,0.0186,3.771,50.102,0.691084,2.795052E9,6.5188019E9,0.0387,-0.0256
2006-07-04,G综超,sh600361,,超市,17.65,16.79,17.5,16.99,17.48,3637125,6.1965744E7,0.0227,3.6652,48.6975,0.691084,2.716701E9,6.3360666E9,0.0491,-0.0291
2006-07-05,G综超,sh600361,,超市,17.28,16.8,17.02,17.01,16.99,2234726,3.7832792E7,0.014,3.6696,48.7549,0.691084,2.719899E9,6.3435254E9,0.0282,-5.0E-4
2006-07-06,G综超,sh600361,,超市,17.54,17.01,17.02,17.53,17.01,1473374,2.5563236E7,0.0092,3.7817,50.2453,0.691084,2.803047E9,6.5374484E9,0.0311,0.0299
2006-07-07,G综超,sh600361,,超市,17.9,16.58,17.9,16.84,17.53,1766199,3.0277182E7,0.011,3.6329,48.2676,0.691084,2.692716E9,6.280127E9,0.0752,-0.0592
2006-07-10,G综超,sh600361,,超市,16.89,16.16,16.5,16.25,16.84,2439645,3.9932416E7,0.0153,3.5056,46.5765,0.691084,2.598375E9,6.06009898E9,0.0433,-0.0151
2006-07-11,G综超,sh600361,,超市,16.73,16.25,16.43,16.55,16.25,1140280,1.8836752E7,0.0071,3.5703,47.4364,0.691084,2.646345E9,6.1719777E9,0.0295,0.0073
2006-07-12,G综超,sh600361,,超市,16.59,15.88,16.55,16.19,16.55,2214462,3.5662016E7,0.0138,3.4927,46.4045,0.691084,2.588781E9,6.0377231E9,0.0429,-0.0217
2006-07-13,G综超,sh600361,,超市,16.4,15.04,16.1,15.8,16.19,1639418,2.616874E7,0.0103,3.4085,45.2867,0.691084,2.52642E9,5.8922808E9,0.084,-0.0186
2006-07-14,G综超,sh600361,,超市,16.14,15.5,15.76,15.98,15.8,1298553,2.0694096E7,0.0081,3.4474,45.8026,0.691084,2.555202E9,5.9594081E9,0.0405,0.0139
2006-07-17,G综超,sh600361,,超市,15.98,15.58,15.59,15.79,15.98,872866,1.3786636E7,0.0055,3.4064,45.258,0.691084,2.524821E9,5.8885514E9,0.025,0.0128
2006-07-18,G综超,sh600361,,超市,15.88,15.51,15.88,15.55,15.79,1937631,3.033641E7,0.0121,3.3546,44.5701,0.691084,2.486445E9,5.7990487E9,0.0234,-0.0207
2006-07-19,G综超,sh600361,,超市,15.8,15.55,15.67,15.71,15.55,1001088,1.5672912E7,0.0063,3.3891,45.0287,0.691084,2.512029E9,5.8587172E9,0.016,0.0025
2006-07-20,G综超,sh600361,,超市,16.5,15.65,15.85,16.34,15.71,1845132,2.9863232E7,0.0115,3.525,46.8345,0.691084,2.612766E9,6.0936627E9,0.0541,0.0309
2006-07-21,G综超,sh600361,,超市,16.43,16.1,16.38,16.1,16.34,843752,1.3743071E7,0.0053,3.4732,46.1466,0.691084,2.57439E9,6.0041595E9,0.0201,-0.017
2006-07-24,G综超,sh600361,,超市,17.22,15.8,16.1,16.81,16.1,2274471,3.8075276E7,0.0142,3.6264,48.1816,0.691084,2.687919E9,6.2689393E9,0.0881,0.044
2006-07-25,G综超,sh600361,,超市,17.1,16.68,16.76,16.85,16.81,1578390,2.6616468E7,0.0099,3.635,48.2963,0.691084,2.694315E9,6.2838564E9,0.0249,0.0053
2006-07-26,G综超,sh600361,,超市,16.95,16.7,16.89,16.83,16.85,850508,1.427767E7,0.0053,3.6307,48.2389,0.691084,2.691117E9,6.2763981E9,0.0148,-0.0035
2006-07-27,G综超,sh600361,,超市,16.95,16.2,16.75,16.44,16.83,1252705,2.0853504E7,0.0078,3.5466,47.1211,0.691084,2.628756E9,6.1309558E9,0.0445,-0.0185
2006-07-28,G综超,sh600361,,超市,16.5,15.82,16.43,15.86,16.44,701008,1.1232209E7,0.0044,3.4215,45.4587,0.691084,2.536014E9,5.9146568E9,0.0413,-0.0346
2006-07-31,G综超,sh600361,,超市,15.88,15.25,15.86,15.5,15.86,1033123,1.6042982E7,0.0065,3.3438,44.4268,0.691084,2.47845E9,5.780402104E9,0.0397,-0.0226
2006-08-01,G综超,sh600361,,超市,15.67,15.2,15.5,15.21,15.5,678043,1.0451237E7,0.0042,3.2812,43.5956,0.691084,2.432079E9,5.6722524E9,0.0303,-0.0187
2006-08-02,G综超,sh600361,,超市,15.39,15.03,15.03,15.25,15.21,465589,7115644.0,0.0029,3.2899,43.7103,0.691084,2.438475E9,5.687169812E9,0.0236,0.0146
2006-08-03,G综超,sh600361,,超市,15.34,14.31,15.28,14.79,15.25,1398239,2.0700304E7,0.0087,3.1906,42.3918,0.691084,2.364921E9,5.5156224E9,0.0675,-0.032
2006-08-04,G综超,sh600361,,超市,0.0,0.0,0.0,14.79,14.79,0,0.0,0.0,3.1906,42.3918,0.691084,2.364921E9,5.5156224E9,0.0,0.0
2006-08-07,G综超,sh600361,,超市,15.55,13.72,14.48,15.34,14.79,1392061,2.0965944E7,0.0087,3.3093,43.9682,0.691084,2.452866E9,5.7207332E9,0.1237,0.0593
2006-08-08,G综超,sh600361,,超市,15.6,15.3,15.5,15.52,15.34,806000,1.248397E7,0.005,3.3481,44.4842,0.691084,2.481648E9,5.7878605E9,0.0195,0.0012
2006-08-09,G综超,sh600361,,超市,15.53,15.21,15.53,15.34,15.52,389500,5963059.0,0.0024,3.3093,43.9682,0.691084,2.452866E9,5.7207332E9,0.0206,-0.0122
