2016-04-08
2006-01-04,G中化,sh600500,化学制品,未知位置,4.06,3.99,4.0,4.06,4.0,5852243,2.3602068E7,0.0143,0.7746,6.1699,0.8035846,1.6615232E9,5.106236625E9,0.0174,0.0149
2006-01-05,G中化,sh600500,化学制品,未知位置,4.13,4.02,4.06,4.11,4.06,12480407,5.0795884E7,0.0305,0.7841,6.2458,0.8035846,1.68198528E9,5.1691213E9,0.027,0.0123
2006-01-06,G中化,sh600500,化学制品,未知位置,4.2,4.07,4.13,4.18,4.11,14369268,5.9343896E7,0.0351,0.7974,6.3522,0.8035846,1.71063232E9,5.257159875E9,0.0316,0.0121
2006-01-09,G中化,sh600500,化学制品,未知位置,4.3,4.18,4.2,4.28,4.18,14024808,5.9537144E7,0.0343,0.8165,6.5042,0.8035846,1.75155648E9,5.38292925E9,0.0287,0.019
2006-01-10,G中化,sh600500,化学制品,未知位置,4.3,4.17,4.3,4.25,4.28,11669308,4.9221608E7,0.0285,0.8108,6.4586,0.8035846,1.739279231E9,5.3451986E9,0.0303,-0.0116
2006-01-11,G中化,sh600500,化学制品,未知位置,4.25,4.13,4.24,4.22,4.25,9817875,4.1062236E7,0.024,0.8051,6.413,0.8035846,1.72700198E9,5.307467625E9,0.0282,-0.0047
2006-01-12,G中化,sh600500,化学制品,未知位置,4.28,4.16,4.19,4.27,4.22,7009854,2.958881E7,0.0171,0.8146,6.489,0.8035846,1.74746406E9,5.3703521E9,0.0284,0.019
2006-01-13,G中化,sh600500,化学制品,未知位置,4.35,4.22,4.3,4.24,4.27,8178969,3.5022624E7,0.02,0.8089,6.4434,0.8035846,1.73518682E9,5.3326215E9,0.0304,-0.0139
2006-01-16,G中化,sh600500,化学制品,未知位置,4.24,4.11,4.24,4.12,4.24,7888243,3.2904364E7,0.0193,0.786,6.261,0.8035846,1.6860777E9,5.18169825E9,0.0306,-0.0283
2006-01-17,G中化,sh600500,化学制品,未知位置,4.15,4.06,4.12,4.1,4.12,6906660,2.8331378E7,0.0169,0.7822,6.2306,0.8035846,1.67789286E9,5.156544375E9,0.0218,-0.0048
2006-01-18,G中化,sh600500,化学制品,未知位置,4.18,4.07,4.07,4.16,4.1,4877417,2.0182136E7,0.0119,0.7936,6.3218,0.8035846,1.70244749E9,5.232006E9,0.0268,0.0221
2006-01-19,G中化,sh600500,化学制品,未知位置,4.2,4.1,4.18,4.15,4.16,7111344,2.9499392E7,0.0174,0.7917,6.3066,0.8035846,1.69835507E9,5.2194289E9,0.024,-0.0071
2006-01-20,G中化,sh600500,化学制品,未知位置,4.18,4.09,4.16,4.14,4.15,8744481,3.6059712E7,0.0214,0.7898,6.2914,0.8035846,1.69426266E9,5.206852125E9,0.0216,-0.0048
2006-01-23,G中化,sh600500,化学制品,未知位置,4.14,4.07,4.14,4.13,4.14,7737763,3.1696786E7,0.0189,0.7879,6.2762,0.8035846,1.69017011E9,5.1942753E9,0.0169,-0.0024
2006-01-24,G中化,sh600500,化学制品,未知位置,4.29,4.13,4.14,4.26,4.13,15924695,6.762856E7,0.0389,0.8127,6.4738,0.8035846,1.74337165E9,5.357775375E9,0.0387,0.0289
2006-01-25,G中化,sh600500,化学制品,未知位置,4.29,4.2,4.27,4.28,4.26,7789338,3.314378E7,0.019,0.8165,6.5042,0.8035846,1.75155648E9,5.38292925E9,0.0211,0.0023
2006-02-06,G中化,sh600500,化学制品,未知位置,4.44,4.28,4.28,4.4,4.28,13648653,5.991828E7,0.0334,0.8394,6.6865,0.8035846,1.8006656E9,5.5338525E9,0.0373,0.028
2006-02-07,G中化,sh600500,化学制品,未知位置,4.43,4.28,4.41,4.33,4.4,10721057,4.6686968E7,0.0262,0.8261,6.5802,0.8035846,1.77201856E9,5.4458138E9,0.034,-0.0181
2006-02-08,G中化,sh600500,化学制品,未知位置,4.49,4.32,4.33,4.48,4.33,12884876,5.675806E7,0.0315,0.8547,6.8081,0.8035846,1.83340493E9,5.634468E9,0.0392,0.0346
2006-02-09,G中化,sh600500,化学制品,未知位置,4.48,4.31,4.48,4.35,4.48,8735635,3.8316624E7,0.0213,0.8299,6.6106,0.8035846,1.78020339E9,5.4709678E9,0.0379,-0.029
2006-02-10,G中化,sh600500,化学制品,未知位置,4.4,4.3,4.33,4.38,4.35,5257939,2.290924E7,0.0128,0.8356,6.6561,0.8035846,1.79248077E9,5.508698625E9,0.0229,0.0115
2006-02-13,G中化,sh600500,化学制品,未知位置,4.4,4.28,4.38,4.33,4.38,6437627,2.7749268E7,0.0157,0.8261,6.5802,0.8035846,1.77201856E9,5.4458138E9,0.0273,-0.0114
2006-02-14,G中化,sh600500,化学制品,未知位置,4.38,4.28,4.31,4.33,4.33,4927260,2.138912E7,0.012,0.8261,6.5802,0.8035846,1.77201856E9,5.4458138E9,0.023,0.0046
2006-02-15,G中化,sh600500,化学制品,未知位置,4.42,4.33,4.33,4.37,4.33,9067737,3.965072E7,0.0222,0.8337,6.6409,0.8035846,1.78838835E9,5.4961219E9,0.0207,0.0092
2006-02-16,G中化,sh600500,化学制品,未知位置,4.38,4.19,4.37,4.2,4.37,8395134,3.5787496E7,0.0205,0.8013,6.3826,0.8035846,1.71881715E9,5.28231375E9,0.0434,-0.0389
2006-02-17,G中化,sh600500,化学制品,未知位置,4.25,4.16,4.2,4.21,4.2,5098128,2.1473718E7,0.0125,0.8032,6.3978,0.8035846,1.72290957E9,5.2948905E9,0.0214,0.0023
2006-02-20,G中化,sh600500,化学制品,未知位置,4.36,4.25,4.25,4.27,4.21,8619404,3.6967276E7,0.0211,0.8146,6.489,0.8035846,1.74746406E9,5.3703521E9,0.0261,0.0047
2006-02-21,G中化,sh600500,化学制品,未知位置,4.39,4.22,4.25,4.38,4.27,7429158,3.216171E7,0.0182,0.8356,6.6561,0.8035846,1.79248077E9,5.508698625E9,0.0398,0.0305
2006-02-22,G中化,sh600500,化学制品,未知位置,4.42,4.31,4.39,4.34,4.38,9528284,4.1704864E7,0.0233,0.828,6.5954,0.8035846,1.77611098E9,5.458390875E9,0.0251,-0.0113
2006-02-23,G中化,sh600500,化学制品,未知位置,4.38,4.28,4.34,4.38,4.34,5079612,2.2027928E7,0.0124,0.8356,6.6561,0.8035846,1.79248077E9,5.508698625E9,0.023,0.0092
2006-02-24,G中化,sh600500,化学制品,未知位置,4.42,4.35,4.41,4.4,4.38,6241011,2.7349052E7,0.0153,0.8394,6.6865,0.8035846,1.8006656E9,5.5338525E9,0.0159,-0.0022
2006-02-27,G中化,sh600500,化学制品,未知位置,4.4,4.29,4.38,4.31,4.4,5626800,2.4403276E7,0.0137,0.8222,6.5498,0.8035846,1.76383373E9,5.4206602E9,0.025,-0.0159
2006-02-28,G中化,sh600500,化学制品,未知位置,4.31,4.2,4.3,4.28,4.31,6782658,2.8748086E7,0.0166,0.8165,6.5042,0.8035846,1.75155648E9,5.38292925E9,0.0255,-0.0046
2006-03-01,G中化,sh600500,化学制品,未知位置,4.32,4.21,4.28,4.31,4.28,5690314,2.4296932E7,0.0139,0.8222,6.5498,0.8035846,1.76383373E9,5.4206602E9,0.0257,0.007
2006-03-02,G中化,sh600500,化学制品,未知位置,4.31,4.13,4.3,4.18,4.31,6929010,2.9193152E7,0.0169,0.7974,6.3522,0.8035846,1.71063232E9,5.257159875E9,0.0417,-0.0279
2006-03-03,G中化,sh600500,化学制品,未知位置,4.19,4.1,4.17,4.15,4.18,5736602,2.377313E7,0.014,0.7917,6.3066,0.8035846,1.69835507E9,5.2194289E9,0.0215,-0.0047
2006-03-06,G中化,sh600500,化学制品,未知位置,4.16,4.1,4.16,4.11,4.15,3691677,1.5242545E7,0.009,0.7841,6.2458,0.8035846,1.68198528E9,5.1691213E9,0.0144,-0.012
2006-03-07,G中化,sh600500,化学制品,未知位置,4.13,3.98,4.1,3.99,4.11,6099031,2.464701E7,0.0149,0.7612,6.0635,0.8035846,1.63287629E9,5.018198E9,0.0364,-0.0268
